geo_level,id,insurance_type,source,year,percent25,percent50,percent75
IN,IM601,Medicare,CMS,2021,22.88415434086629,28.73800275038253,63.74871566384181
IN,IM606,Medicare,CMS,2021,45.603697071670474,70.3747961628733,119.39877051491905
IN,IM616,Medicare,CMS,2021,22.964552280166735,28.83896676969153,70.53398200336926
IN,IM627,Medicare,CMS,2021,44.919469564925215,55.45512697197131,99.63955067128865
IN,LT105,Medicare,CMS,2021,3.31013463387411,4.013538243572358,9.93040390162233
IN,LT106,Medicare,CMS,2021,3.36431849613763,5.099045220708595,13.45727398455052
IN,LT211,Medicare,CMS,2021,1.6682355642384046,2.0227356216390655,3.336471128476809
IN,LT213,Medicare,CMS,2021,1.652017791309463,2.0030715719627237,4.9560533739283885
IN,LT219,Medicare,CMS,2021,3.3477557767030683,4.05915387925247,10.043267330109204
IN,LT313,Medicare,CMS,2021,7.410821235928938,11.980827664751784,32.93698327079528
IN,LT315,Medicare,CMS,2021,4.89876123764584,6.929706000753179,19.59504495058336
IN,LT403,Medicare,CMS,2021,69.75812259437517,97.82946349379841,173.13461752338895
IN,OV116,Medicare,CMS,2021,51.8295062803702,72.9792886818761,122.05012769248465
IN,OV307,Medicare,CMS,2021,31.09456630740914,43.816025698717404,73.9546441905947
IN,OV411,Medicare,CMS,2021,134.8455927281109,179.35485390359415,395.5470720024586
IN,OV412,Medicare,CMS,2021,139.05999163494585,184.9603237223291,407.9093087958411
IN,OV521,Medicare,CMS,2021,430.44979177659826,552.3235010259676,1026.3929015566266
IN,PX207,Medicare,CMS,2021,9122.605387075037,18611.224247739203,39376.160681531044
KS,ES001,Medicare,CMS,2021,718.1133909545723,1107.9030823980604,2014.7302353905925
KS,IM104,Medicare,CMS,2021,462.3267014170836,635.2457461966438,1091.6984518863253
KS,IM211,Medicare,CMS,2021,616.903874507105,785.4463538886808,2674.641426144471
KS,IM403,Medicare,CMS,2021,131.0306947085582,167.98218520678378,370.5581429974512
KS,IM407,Medicare,CMS,2021,154.28171541075102,190.15009498941805,323.82206201597194
KS,IM601,Medicare,CMS,2021,28.567322421770605,40.75044521929042,82.34110580392704
KS,IM606,Medicare,CMS,2021,37.35690307984963,52.341171981878205,102.9390218200301
KS,IM616,Medicare,CMS,2021,27.67501123203477,40.673880144051104,77.15457676809693
KS,IM627,Medicare,CMS,2021,42.251224129800995,55.24761782659028,120.95448476374403
KS,LT105,Medicare,CMS,2021,7.409916133195248,11.979364415332316,23.053072414385213
KS,LT106,Medicare,CMS,2021,8.350992600604084,13.163252086702187,26.723176321933067
KS,LT211,Medicare,CMS,2021,2.5371054814189393,5.127067327034106,8.457018271396464
KS,LT213,Medicare,CMS,2021,4.2286623232024745,5.127253066883,13.531719434247918
KS,LT219,Medicare,CMS,2021,9.923291626792508,13.03465702227641,21.50046519138377
KS,LT313,Medicare,CMS,2021,19.156370615139164,33.32583822775025,54.970454808660214
KS,LT315,Medicare,CMS,2021,11.518812882559297,19.952229457290212,42.78416213522025
KS,LT403,Medicare,CMS,2021,78.0031379863647,103.83107919190422,217.0522100490149
KS,LT503,Medicare,CMS,2021,21.184894326294348,25.686684370631898,42.369788652588696
KS,OV116,Medicare,CMS,2021,61.0852528597966,78.12427287839397,147.27403429211236
KS,OV307,Medicare,CMS,2021,36.1948737461162,48.98934074474332,92.5915374900647
KS,OV411,Medicare,CMS,2021,171.97105705802107,236.99499149806914,474.80789412117036
KS,OV412,Medicare,CMS,2021,171.1711179168989,235.89258756340442,472.5992816632429
KS,OV521,Medicare,CMS,2021,464.4576531932701,626.6089782429628,1251.0919179325763
KS,PX207,Medicare,CMS,2021,7063.01811101017,9431.98212589511,17361.868602135066
KY,ES001,Medicare,CMS,2021,732.0564232990181,1099.8749903315954,2544.608025151507
KY,IM104,Medicare,CMS,2021,374.4434122049923,592.1462361186946,1537.9823373788943
KY,IM403,Medicare,CMS,2021,110.11600986400568,141.5466792208652,266.59665546022427
KY,IM601,Medicare,CMS,2021,21.15335358932642,28.726254174305282,47.38351204009118
KY,IM606,Medicare,CMS,2021,26.283373601010467,34.85627084977755,73.92198825284193
KY,IM616,Medicare,CMS,2021,20.80028755697245,26.229162609342254,51.58471314129167
KY,IM627,Medicare,CMS,2021,31.010006628236173,42.68066452818722,93.86812817195813
KY,LT105,Medicare,CMS,2021,4.191541728942689,6.098693215611613,10.059700149462454
KY,LT106,Medicare,CMS,2021,4.183782233083011,8.11653753218104,13.388103145865635
KY,LT211,Medicare,CMS,2021,1.649618445660919,2.000162365363864,4.948855336982756
KY,LT213,Medicare,CMS,2021,2.4629958305939157,2.9863824445951233,6.567988881583776
KY,LT219,Medicare,CMS,2021,5.018100542750728,6.084446908085259,15.054301628252187
KY,LT313,Medicare,CMS,2021,10.022132012597543,20.253058442124203,35.077462044091405
KY,LT315,Medicare,CMS,2021,7.395654530963301,11.956308158390671,19.721745415902134
KY,LT403,Medicare,CMS,2021,59.53807613873631,79.30723311015474,152.61873038380293
KY,LT503,Medicare,CMS,2021,5.813958526148339,13.091788752630455,31.561489141948122
KY,OV116,Medicare,CMS,2021,46.05525864122154,60.918546657252136,115.55683077251952
KY,OV307,Medicare,CMS,2021,27.81225963623728,37.80992417971803,65.7380682311063
KY,OV411,Medicare,CMS,2021,115.82181466973907,168.3215432518646,369.6440893715077
KY,OV412,Medicare,CMS,2021,115.14238164440171,167.33413672842886,367.4756860991544
KY,OV521,Medicare,CMS,2021,401.96515316150993,529.1875446027692,967.070975179365
KY,PX207,Medicare,CMS,2021,3747.2637744579038,10004.94362470732,27276.069828529035
LA,ES001,Medicare,CMS,2021,378.9515867350144,538.7693881097094,1116.7334370155734
LA,IM104,Medicare,CMS,2021,244.4180781678946,394.4612794294099,793.9373435660576
LA,IM211,Medicare,CMS,2021,665.7767503822777,1101.1724403486148,2240.57864667209
LA,IM403,Medicare,CMS,2021,149.02790226750315,188.90980111295426,331.92578232307517
LA,IM407,Medicare,CMS,2021,139.969186983909,193.95730196341674,371.58486544537743
LA,IM601,Medicare,CMS,2021,28.275483248333973,39.325791591340966,68.19381254009957
LA,IM606,Medicare,CMS,2021,36.469857177446144,45.224695051009206,77.91287669727132
LA,IM616,Medicare,CMS,2021,27.911215854614497,36.828438861107145,60.74794038945508
LA,IM627,Medicare,CMS,2021,40.047524709706785,50.580858031791124,88.43828373393582
LA,LT105,Medicare,CMS,2021,8.248644007784312,12.001777031326174,24.745932023352935
LA,LT106,Medicare,CMS,2021,9.300300244298969,13.326907509160225,25.364455211724458
LA,LT211,Medicare,CMS,2021,2.503986317210601,3.036083409617854,5.007972634421202
LA,LT213,Medicare,CMS,2021,4.174854428881297,5.062010995018572,8.349708857762595
LA,LT219,Medicare,CMS,2021,8.273575891480643,10.031710768420279,23.1660124961458
LA,LT313,Medicare,CMS,2021,21.25925514084545,30.733932792558782,53.96580151137691
LA,LT315,Medicare,CMS,2021,13.889268608362904,21.793896478122385,40.85079002459678
LA,LT403,Medicare,CMS,2021,73.82965849054831,101.58836576290756,177.5229990671611
LA,LT503,Medicare,CMS,2021,13.918003565684899,17.868260460063112,34.385655868162694
LA,OV116,Medicare,CMS,2021,54.3022416675235,73.9450333168719,130.3253800020564
LA,OV307,Medicare,CMS,2021,32.07926317485782,44.01401536260921,75.97720225624221
LA,OV411,Medicare,CMS,2021,156.18685571379083,192.44753383761417,346.1438423927256
LA,OV412,Medicare,CMS,2021,154.8615488279828,190.81454083966855,343.20667578093486
LA,OV521,Medicare,CMS,2021,478.84598162935185,617.5117971428516,1077.8148383753453
LA,PX207,Medicare,CMS,2021,7014.666196887968,11729.414005009456,23236.556311134358
MA,ES001,Medicare,CMS,2021,365.6057106396998,536.4609428520398,1506.3293020351605
MA,IM104,Medicare,CMS,2021,249.9770460744224,347.963525524565,850.2508738189237
MA,IM211,Medicare,CMS,2021,550.776048392498,1087.2369571125996,2154.407530754802
MA,IM403,Medicare,CMS,2021,182.36226625001262,302.15612146650847,533.0589321154214
MA,IM407,Medicare,CMS,2021,180.96216534898818,246.9712714768691,538.678073596988
MA,IM601,Medicare,CMS,2021,26.285259996704376,51.40464152581299,108.53268643800516
MA,IM606,Medicare,CMS,2021,31.044511622480538,49.52825045033902,137.2494198046508
MA,IM616,Medicare,CMS,2021,31.254481185096466,48.13823639285635,111.5024734171009
MA,IM627,Medicare,CMS,2021,37.61658796838206,63.85415807632855,153.81004858182888
MA,LT105,Medicare,CMS,2021,5.93003770669292,10.27167245623595,30.497336777277873
MA,LT106,Medicare,CMS,2021,6.647042436486766,11.081866062080278,21.602887918581988
MA,LT211,Medicare,CMS,2021,2.529349241334852,3.066835955118508,6.7449313102262725
MA,LT213,Medicare,CMS,2021,3.2719864407805797,4.959104449308065,9.815959322341739
MA,LT219,Medicare,CMS,2021,6.613831436820044,11.026497098573417,23.148410028870153
MA,LT313,Medicare,CMS,2021,16.362890584160773,23.808005799953925,63.81527327822701
MA,LT315,Medicare,CMS,2021,10.166531763255962,14.38140639010583,28.805173329225227
MA,LT403,Medicare,CMS,2021,94.32003448366225,161.33357684113923,346.9629839934719
MA,LT503,Medicare,CMS,2021,13.492504279677938,19.42709795894253,42.16407587399355
MA,OV116,Medicare,CMS,2021,71.9112654295002,128.2241313724544,247.03634712251832
MA,OV307,Medicare,CMS,2021,37.66127233156832,58.56941890042541,139.18296296449165
MA,OV411,Medicare,CMS,2021,186.376302666096,353.53513767951006,612.9709509907157
MA,OV412,Medicare,CMS,2021,184.11145120111684,349.2389661006074,605.522106172562
MA,OV521,Medicare,CMS,2021,525.734297340495,746.1889217104255,1494.1056087172751
MA,PX207,Medicare,CMS,2021,6540.610615449193,9541.745590160732,21173.003850313624
MD,ES001,Medicare,CMS,2021,594.1731729887686,951.1756836404817,2228.772657280947
MD,IM104,Medicare,CMS,2021,109.6710005846827,176.96817754120462,503.0023335086951
MD,IM403,Medicare,CMS,2021,115.51161321796174,174.82395929583714,376.84639773235745
MD,IM407,Medicare,CMS,2021,121.5612377979497,190.21664296305863,410.6798574255057
MD,IM601,Medicare,CMS,2021,25.442097359043675,39.80457167463284,86.99555871156869
MD,IM606,Medicare,CMS,2021,32.19126138626135,46.221992089154874,98.26806107385045
MD,IM616,Medicare,CMS,2021,23.528326086198952,32.60353757658998,72.26557297903963
MD,IM627,Medicare,CMS,2021,38.11357650998817,59.563050401442624,118.57557136440764
MD,LT105,Medicare,CMS,2021,5.810501868977771,8.051695447012055,18.261577302501568
MD,LT106,Medicare,CMS,2021,5.7743545398924345,9.0018062737966,18.147971411090513
MD,LT211,Medicare,CMS,2021,1.6830907646213882,2.040747552103433,5.049272293864164
MD,LT213,Medicare,CMS,2021,2.47932037613195,4.008234608079986,8.264401253773167
MD,LT219,Medicare,CMS,2021,5.779061875709997,8.00812859919814,16.511605359171423
MD,LT313,Medicare,CMS,2021,16.468803835013013,23.962109579943935,52.70017227204164
MD,LT315,Medicare,CMS,2021,9.021647000334932,13.922041620971404,29.525390182914318
MD,LT403,Medicare,CMS,2021,71.70599316187067,103.93247974381485,209.34853175994425
MD,LT503,Medicare,CMS,2021,13.237923711218631,19.06054171857495,52.951694844874524
MD,OV116,Medicare,CMS,2021,56.117043582264444,80.22852704680828,160.81302041484736
MD,OV307,Medicare,CMS,2021,29.448074698236812,43.640410698637055,89.98022824461248
MD,OV411,Medicare,CMS,2021,97.08287420417635,170.58407144329163,406.4316937022298
MD,OV412,Medicare,CMS,2021,99.34287326574139,174.55511004860725,415.89304570573086
MD,OV521,Medicare,CMS,2021,416.09566128822314,554.271017843723,1061.9877430117567
MD,PX207,Medicare,CMS,2021,5273.553539179972,10240.52027339966,20768.39008671253
ME,ES001,Medicare,CMS,2021,645.4068504070873,964.6406864965145,2028.180481540703
ME,IM104,Medicare,CMS,2021,698.6349260730583,1051.154123788418,2178.8214968247903
ME,IM403,Medicare,CMS,2021,105.6055376574319,161.79546084318372,361.84222980298375
ME,IM407,Medicare,CMS,2021,99.78062590110724,141.14801038927462,324.2870341785985
ME,IM601,Medicare,CMS,2021,23.94464530646648,36.04081957335386,77.61367788992584
ME,IM606,Medicare,CMS,2021,29.191017368221914,43.48419051530486,98.41542998429104
ME,IM616,Medicare,CMS,2021,22.726487425377723,34.699979411525796,79.12184511057428
ME,IM627,Medicare,CMS,2021,31.174772561593734,49.736068067016326,105.00976020747365
ME,LT105,Medicare,CMS,2021,5.84207659494016,9.107380120326358,18.36081215552622
ME,LT106,Medicare,CMS,2021,4.993057681994853,8.072109919225014,19.97223072797941
ME,LT211,Medicare,CMS,2021,1.6412210423048448,1.989980513794624,4.9236631269145334
ME,LT213,Medicare,CMS,2021,2.5079038546107824,4.054444564954098,8.359679515369274
ME,LT219,Medicare,CMS,2021,4.948538960229268,9.000155233916981,16.495129867430894
ME,LT313,Medicare,CMS,2021,17.463824662061576,24.199871317428187,56.54952747715177
ME,LT315,Medicare,CMS,2021,10.642225286899258,14.88888249272925,31.108043146320906
ME,LT403,Medicare,CMS,2021,72.27148201528273,102.73764986482864,214.3223259763557
ME,LT503,Medicare,CMS,2021,7.432261478796333,13.016780173280798,28.07743225323059
ME,OV116,Medicare,CMS,2021,58.11981771429726,81.70467127951933,165.09397495655455
ME,OV307,Medicare,CMS,2021,34.348579409084465,47.5973171811599,93.23185839608641
ME,OV411,Medicare,CMS,2021,141.82661900835313,198.11146656656575,427.9680433234515
ME,OV412,Medicare,CMS,2021,142.04453675284725,198.41586643349106,428.62561967525835
ME,OV521,Medicare,CMS,2021,443.0977026651499,601.3603693343998,1208.4482799958632
MI,ES001,Medicare,CMS,2021,493.951303822509,755.7267213613846,1633.7105623048524
MI,IM104,Medicare,CMS,2021,182.5424732642666,440.63492198848024,1570.8700910264408
MI,IM211,Medicare,CMS,2021,548.2443562958382,953.2787939848744,3358.4171151005794
MI,IM403,Medicare,CMS,2021,172.9360515071977,219.9134972062566,384.6772657916203
MI,IM407,Medicare,CMS,2021,152.81814294059703,191.3014685311109,323.8092542308867
MI,IM601,Medicare,CMS,2021,39.99440287543896,49.50348876743786,81.65523920402121
MI,IM606,Medicare,CMS,2021,48.044357135073106,61.31977160660646,102.83178193822663
MI,IM616,Medicare,CMS,2021,38.144809628589684,47.278372378546436,79.6802690019429
MI,IM627,Medicare,CMS,2021,54.89020016697103,68.60219440098936,118.22504651347606
MI,LT105,Medicare,CMS,2021,7.45098257163582,9.034316368108433,14.90196514327164
MI,LT106,Medicare,CMS,2021,5.755717299856977,8.972752147812752,16.444906571019935
MI,LT211,Medicare,CMS,2021,1.6633211223940216,2.016776860902751,3.3266422447880433
MI,LT213,Medicare,CMS,2021,2.5191975793762595,3.054527064993715,5.038395158752519
MI,LT219,Medicare,CMS,2021,4.9905732615846325,11.093628479397507,18.29876862581032
MI,LT313,Medicare,CMS,2021,9.97754145151245,18.14665351493827,38.24724223079772
MI,LT315,Medicare,CMS,2021,9.271057108220793,11.241156743717712,23.59905445728929
MI,LT403,Medicare,CMS,2021,83.58405701394516,102.3490915960363,182.064282604633
MI,OV116,Medicare,CMS,2021,68.32458779711177,82.84356270399802,150.1453904677271
MI,OV307,Medicare,CMS,2021,40.621869927892305,49.25401728756941,89.53391739208915
MI,OV411,Medicare,CMS,2021,168.6067057138682,247.52745479157892,497.55508254778755
MI,OV412,Medicare,CMS,2021,169.42764614031162,248.73265771297343,499.97766164935103
MI,OV521,Medicare,CMS,2021,483.22902403961757,628.7124752118929,1090.8369968755194
MI,PX207,Medicare,CMS,2021,4120.66112608053,6040.304937987821,14562.12940834588
MN,ES001,Medicare,CMS,2021,714.5660255549691,1114.669551313783,2669.1384567910586
MN,IM104,Medicare,CMS,2021,399.5226226468153,898.0265518312619,2209.2246718393812
MN,IM403,Medicare,CMS,2021,220.19301619642255,366.604939652402,675.3681317666393
MN,IM407,Medicare,CMS,2021,186.01930214075603,325.6797580193034,595.5954337600888
MN,IM601,Medicare,CMS,2021,59.25220246825592,84.9977017097446,160.23130808317094
MN,IM606,Medicare,CMS,2021,72.35511450234787,105.88173005839268,187.95696410954736
MN,IM627,Medicare,CMS,2021,77.80676185976462,121.72993387737367,245.96976329861067
MN,LT105,Medicare,CMS,2021,9.056899007480762,11.979807323531372,26.34734256721676
MN,LT106,Medicare,CMS,2021,9.170537118257416,11.119276255887117,26.67792616220339
MN,LT211,Medicare,CMS,2021,2.4837286325037025,3.0115209669107394,8.279095441679008
MN,LT213,Medicare,CMS,2021,4.18586676154067,6.090436138041675,13.394773636930147
MN,LT219,Medicare,CMS,2021,8.205191533879407,14.923192102243172,32.82076613551763
MN,LT313,Medicare,CMS,2021,20.856701933471584,33.381151444521265,75.0841269604977
MN,LT315,Medicare,CMS,2021,13.150858421956261,18.935181305988586,46.02800447684691
MN,LT403,Medicare,CMS,2021,104.7644054084995,173.03656369685336,364.6131274846991
MN,OV116,Medicare,CMS,2021,77.36187907937335,126.7315144120745,279.8195626275206
MN,OV307,Medicare,CMS,2021,36.98328640301109,75.73355204527716,172.58866988071844
MN,OV411,Medicare,CMS,2021,295.6903854079294,459.64691321424925,862.6408964607399
MN,OV412,Medicare,CMS,2021,289.6250673999672,450.2184541313592,844.9460655771122
MN,PX207,Medicare,CMS,2021,8548.011749986747,15256.51598031401,32201.344619706702
MO,ES001,Medicare,CMS,2021,666.6186296142932,1107.141734819698,2373.399491968551
MO,IM104,Medicare,CMS,2021,298.67235994359936,691.9103958637546,2434.4300176408465
MO,IM211,Medicare,CMS,2021,668.7694692791222,1628.7306021067873,4250.58386609307
MO,IM403,Medicare,CMS,2021,118.40193276170497,160.62919549490042,296.4188246761565
MO,IM407,Medicare,CMS,2021,106.87398391824712,157.13420981995822,284.43627216037424
MO,IM601,Medicare,CMS,2021,24.832695099549188,33.12060708902373,61.25398124555467
MO,IM606,Medicare,CMS,2021,31.11381293745619,42.68937952701637,80.24088599659756
MO,IM616,Medicare,CMS,2021,24.180696397341357,34.37411065449646,63.37010090337735
MO,IM627,Medicare,CMS,2021,34.564798557162796,53.153915829978395,104.53743953873627
MO,LT105,Medicare,CMS,2021,10.097635732663106,12.243383325854015,23.561150042880577
MO,LT106,Medicare,CMS,2021,9.859247285810055,12.95053211188175,21.361702452588453
MO,LT211,Medicare,CMS,2021,2.512585402983597,3.0465098011176117,6.700227741289592
MO,LT213,Medicare,CMS,2021,4.115280682149703,4.989777827106515,8.230561364299406
MO,LT219,Medicare,CMS,2021,6.583861128845356,11.974397428087492,21.397548668747408
MO,LT313,Medicare,CMS,2021,27.851019792610273,33.76936149853996,82.70908908108507
MO,LT315,Medicare,CMS,2021,15.655798723266058,19.981743107326416,41.199470324384365
MO,LT403,Medicare,CMS,2021,70.07603278252898,97.96217171040009,186.31980481001824
MO,OV116,Medicare,CMS,2021,53.85737996128787,74.20690136711539,141.9876380797589
MO,OV307,Medicare,CMS,2021,32.066733545496625,45.02000617505908,84.38614090920166
MO,OV411,Medicare,CMS,2021,173.32078500867465,237.69557414933587,482.9423815290254
MO,OV412,Medicare,CMS,2021,172.23135234011775,236.20150450479375,479.90677787974556
MO,OV521,Medicare,CMS,2021,477.9648390297984,643.6985169570027,1224.7323994823307
MO,PX207,Medicare,CMS,2021,4750.348961909937,8929.826974180982,19204.97050507083
MS,ES001,Medicare,CMS,2021,424.470507418696,585.1732971280688,1126.383577416344
MS,IM104,Medicare,CMS,2021,244.86275003696764,298.9021390442815,582.3762703581933
